chemin, class, classe_LOC, classe_CLOC, classe_DC 
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\AbstractAnnotation.java,AbstractAnnotation,198,130,0.65656567
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\AbstractXYAnnotation.java,AbstractXYAnnotation,186,111,0.5967742
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\Annotation.java,Annotation,57,50,0.877193
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryAnnotation.java,CategoryAnnotation,60,50,0.8333333
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,390,198,0.50769234
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,480,263,0.54791665
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryTextAnnotation.java,CategoryTextAnnotation,246,126,0.5121951
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\TextAnnotation.java,TextAnnotation,314,183,0.58280253
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYAnnotation.java,XYAnnotation,64,53,0.828125
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYAnnotationBoundsInfo.java,XYAnnotationBoundsInfo,64,57,0.890625
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYBoxAnnotation.java,XYBoxAnnotation,342,169,0.49415204
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYDataImageAnnotation.java,XYDataImageAnnotation,335,176,0.52537316
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYDrawableAnnotation.java,XYDrawableAnnotation,270,135,0.5
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYImageAnnotation.java,XYImageAnnotation,272,138,0.50735295
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYLineAnnotation.java,XYLineAnnotation,331,154,0.4652568
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java,XYPointerAnnotation,494,262,0.5303644
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYPolygonAnnotation.java,XYPolygonAnnotation,321,154,0.47975078
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java,XYShapeAnnotation,272,126,0.4632353
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTextAnnotation.java,XYTextAnnotation,583,309,0.53001714
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTitleAnnotation.java,XYTitleAnnotation,359,151,0.4206128
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\HorizontalAlignment.java,HorizontalAlignment,48,42,0.875
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\Layer.java,Layer,37,32,0.8648649
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\LengthAdjustmentType.java,LengthAdjustmentType,47,41,0.87234044
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\PublicCloneable.java,PublicCloneable,53,48,0.9056604
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleAlignment.java,RectangleAlignment,128,48,0.375
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleAnchor.java,RectangleAnchor,152,57,0.375
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleEdge.java,RectangleEdge,107,65,0.60747665
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleInsets.java,RectangleInsets,483,250,0.51759833
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\Rotation.java,Rotation,67,55,0.8208955
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\SortOrder.java,SortOrder,44,39,0.8863636
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\TableOrder.java,TableOrder,44,39,0.8863636
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\UnitType.java,UnitType,44,39,0.8863636
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\VerticalAlignment.java,VerticalAlignment,48,42,0.875
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\api\XYCoordinateType.java,XYCoordinateType,53,47,0.8867925
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\Axis.java,Axis,1536,749,0.48763022
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisCollection.java,AxisCollection,127,78,0.61417323
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java,AxisLabelLocation,47,41,0.87234044
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLocation.java,AxisLocation,81,55,0.67901236
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisSpace.java,AxisSpace,342,157,0.45906433
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisState.java,AxisState,175,109,0.62285715
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAnchor.java,CategoryAnchor,48,42,0.875
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,CategoryAxis,1296,584,0.45061728
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java,CategoryLabelPosition,229,133,0.58078605
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java,CategoryLabelPositions,366,173,0.4726776
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java,CategoryLabelWidthType,45,40,0.8888889
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java,CategoryTick,132,80,0.6060606
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java,CompassFormat,140,92,0.6571429
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java,CyclicNumberAxis,1048,374,0.35687023
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java,DateAxis,1670,628,0.3760479
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTick.java,DateTick,120,78,0.65
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java,DateTickMarkPosition,53,47,0.8867925
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnit.java,DateTickUnit,317,186,0.5867508
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnitType.java,DateTickUnitType,74,56,0.7567568
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ExtendedCategoryAxis.java,ExtendedCategoryAxis,230,124,0.53913045
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java,LogarithmicAxis,951,473,0.4973712
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\LogAxis.java,LogAxis,965,424,0.43937823
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\LogTick.java,LogTick,72,58,0.8055556
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,MarkerAxisBand,242,112,0.46280992
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ModuloAxis.java,ModuloAxis,398,199,0.5
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\MonthDateFormat.java,MonthDateFormat,230,132,0.57391304
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberAxis.java,NumberAxis,1024,452,0.44140625
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTick.java,NumberTick,84,65,0.77380955
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnit.java,NumberTickUnit,139,85,0.6115108
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,NumberTickUnitSource,214,58,0.27102804
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxis.java,PeriodAxis,1098,435,0.39617488
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java,PeriodAxisLabelInfo,320,164,0.5125
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\QuarterDateFormat.java,QuarterDateFormat,177,96,0.5423729
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java,StandardTickUnitSource,119,80,0.6722689
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\SubCategoryAxis.java,SubCategoryAxis,397,168,0.42317382
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\SymbolAxis.java,SymbolAxis,681,265,0.38913363
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\Tick.java,Tick,157,92,0.58598727
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickType.java,TickType,45,40,0.8888889
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnit.java,TickUnit,167,103,0.61676645
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnits.java,TickUnits,195,123,0.63076925
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnitSource.java,TickUnitSource,74,68,0.9189189
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\Timeline.java,Timeline,133,122,0.91729325
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueAxis.java,ValueAxis,1523,765,0.5022981
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueTick.java,ValueTick,123,81,0.6585366
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\AbstractBlock.java,AbstractBlock,585,333,0.5692308
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\Arrangement.java,Arrangement,68,61,0.89705884
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\Block.java,Block,101,88,0.8712871
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockBorder.java,BlockBorder,214,113,0.52803737
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockContainer.java,BlockContainer,254,130,0.511811
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockFrame.java,BlockFrame,60,51,0.85
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockParams.java,BlockParams,125,95,0.76
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockResult.java,BlockResult,72,57,0.7916667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BorderArrangement.java,BorderArrangement,511,135,0.26418787
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\CenterArrangement.java,CenterArrangement,300,161,0.5366667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\ColorBlock.java,ColorBlock,175,104,0.5942857
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\ColumnArrangement.java,ColumnArrangement,356,151,0.4241573
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\EmptyBlock.java,EmptyBlock,111,78,0.7027027
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockParams.java,EntityBlockParams,54,50,0.9259259
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockResult.java,EntityBlockResult,53,48,0.9056604
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\FlowArrangement.java,FlowArrangement,411,179,0.43552312
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\GridArrangement.java,GridArrangement,408,175,0.42892158
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\LabelBlock.java,LabelBlock,383,204,0.53263706
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\LengthConstraintType.java,LengthConstraintType,52,46,0.88461536
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\LineBorder.java,LineBorder,214,96,0.44859812
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\RectangleConstraint.java,RectangleConstraint,320,171,0.534375
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\Size2D.java,Size2D,149,92,0.61744964
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartColor.java,ChartColor,149,79,0.5302013
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartElement.java,ChartElement,48,44,0.9166667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartElementVisitor.java,ChartElementVisitor,47,43,0.9148936
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartFactory.java,ChartFactory,1870,881,0.47112298
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartHints.java,ChartHints,93,68,0.7311828
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartRenderingInfo.java,ChartRenderingInfo,231,137,0.5930736
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartTheme.java,ChartTheme,51,47,0.92156863
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartTransferable.java,ChartTransferable,231,130,0.56277055
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ChartUtils.java,ChartUtils,630,397,0.6301587
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\date\MonthConstants.java,MonthConstants,65,50,0.7692308
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\date\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\date\SerialDate.java,SerialDate,856,503,0.5876168
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\date\SpreadsheetDate.java,SpreadsheetDate,405,231,0.5703704
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\Drawable.java,Drawable,43,37,0.8604651
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\EncoderUtil.java,EncoderUtil,178,125,0.7022472
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoder.java,ImageEncoder,95,82,0.86315787
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java,ImageEncoderFactory,143,91,0.6363636
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageFormat.java,ImageFormat,52,46,0.88461536
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java,SunJPEGEncoderAdapter,156,97,0.6217949
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java,SunPNGEncoderAdapter,117,81,0.6923077
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\AxisEntity.java,AxisEntity,191,112,0.58638746
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java,CategoryItemEntity,175,110,0.62857145
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,CategoryLabelEntity,117,72,0.61538464
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\ChartEntity.java,ChartEntity,371,190,0.51212937
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\EntityCollection.java,EntityCollection,95,82,0.86315787
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\FlowEntity.java,FlowEntity,104,67,0.6442308
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,JFreeChartEntity,190,111,0.5842105
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,LegendItemEntity,154,98,0.6363636
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\NodeEntity.java,NodeEntity,88,65,0.7386364
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\package-info.java,null,4,3,0.75
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\PieSectionEntity.java,PieSectionEntity,211,130,0.6161137
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\PlotEntity.java,PlotEntity,190,111,0.5842105
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java,StandardEntityCollection,190,105,0.55263156
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\TickLabelEntity.java,TickLabelEntity,57,47,0.8245614
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\TitleEntity.java,TitleEntity,190,111,0.5842105
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java,XYAnnotationEntity,101,66,0.65346533
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\entity\XYItemEntity.java,XYItemEntity,153,97,0.63398695
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java,AnnotationChangeEvent,66,52,0.7878788
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeListener.java,AnnotationChangeListener,50,44,0.88
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AxisChangeEvent.java,AxisChangeEvent,62,51,0.82258064
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\AxisChangeListener.java,AxisChangeListener,55,50,0.90909094
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeEvent.java,ChartChangeEvent,115,80,0.6956522
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeEventType.java,ChartChangeEventType,47,41,0.87234044
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeListener.java,ChartChangeListener,52,47,0.90384614
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressEvent.java,ChartProgressEvent,115,80,0.6956522
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressEventType.java,ChartProgressEventType,45,40,0.8888889
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressListener.java,ChartProgressListener,49,44,0.8979592
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\MarkerChangeEvent.java,MarkerChangeEvent,63,52,0.82539684
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\MarkerChangeListener.java,MarkerChangeListener,50,44,0.88
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\package-info.java,null,6,5,0.8333333
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeEvent.java,PlotChangeEvent,64,52,0.8125
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeListener.java,PlotChangeListener,50,45,0.9
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeEvent.java,RendererChangeEvent,87,68,0.7816092
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeListener.java,RendererChangeListener,49,44,0.8979592
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\TitleChangeEvent.java,TitleChangeEvent,61,49,0.8032787
